"gene_id","gene_name","gene_type"
"ENSG00000228278.6","ORM2","protein_coding"
"ENSG00000106948.18","AKNA","protein_coding"
"ENSG00000095397.19","WHRN","protein_coding"
"ENSG00000136888.9","ATP6V1G1","protein_coding"
"ENSG00000157693.16","TMEM268","protein_coding"
"ENSG00000230054.3","TEX53","protein_coding"
"ENSG00000230601.7","TEX48","protein_coding"
"ENSG00000181634.8","TNFSF15","protein_coding"
"ENSG00000106952.9","TNFSF8","protein_coding"
"ENSG00000041982.18","TNC","protein_coding"
"ENSG00000182752.10","PAPPA","protein_coding"
"ENSG00000148219.19","ASTN2","protein_coding"
"ENSG00000119401.12","TRIM32","protein_coding"
"ENSG00000285082.3","ENSG00000285082","protein_coding"
"ENSG00000136869.16","TLR4","protein_coding"
"ENSG00000078725.14","BRINP1","protein_coding"
"ENSG00000136861.20","CDK5RAP2","protein_coding"
"ENSG00000106780.10","MEGF9","protein_coding"
"ENSG00000119402.19","FBXW2","protein_coding"
"ENSG00000214654.9","B3GALT9","protein_coding"
"ENSG00000095261.15","PSMD5","protein_coding"
"ENSG00000119403.16","PHF19","protein_coding"
"ENSG00000056558.12","TRAF1","protein_coding"
"ENSG00000106804.11","C5","protein_coding"
"ENSG00000119397.20","CNTRL","protein_coding"
"ENSG00000119396.13","RAB14","protein_coding"
"ENSG00000148180.23","GSN","protein_coding"
"ENSG00000148175.14","STOM","protein_coding"
"ENSG00000204136.13","GGTA1","protein_coding"
"ENSG00000136848.19","DAB2IP","protein_coding"
"ENSG00000175764.18","TTLL11","protein_coding"
"ENSG00000119421.8","NDUFA8","protein_coding"
"ENSG00000185681.14","MORN5","protein_coding"
"ENSG00000106852.16","LHX6","protein_coding"
"ENSG00000119446.15","RBM18","protein_coding"
"ENSG00000148187.19","MRRF","protein_coding"
"ENSG00000095303.18","PTGS1","protein_coding"
"ENSG00000136834.3","OR1J1","protein_coding"
"ENSG00000197233.7","OR1J2","protein_coding"
"ENSG00000239590.1","OR1J4","protein_coding"
"ENSG00000171505.6","OR1N1","protein_coding"
"ENSG00000171501.11","OR1N2","protein_coding"
"ENSG00000171496.5","OR1L8","protein_coding"
"ENSG00000165202.3","OR1Q1","protein_coding"
"ENSG00000280094.3","OR1B1","protein_coding"
"ENSG00000173679.2","OR1L1","protein_coding"
"ENSG00000171481.5","OR1L3","protein_coding"
"ENSG00000136939.1","OR1L4","protein_coding"
"ENSG00000171459.4","OR1L6","protein_coding"
"ENSG00000148215.4","OR5C1","protein_coding"
"ENSG00000136940.15","PDCL","protein_coding"
"ENSG00000165204.3","OR1K1","protein_coding"
"ENSG00000056586.17","RC3H2","protein_coding"
"ENSG00000186130.6","ZBTB6","protein_coding"
"ENSG00000171448.10","ZBTB26","protein_coding"
"ENSG00000011454.19","RABGAP1","protein_coding"
"ENSG00000188394.8","GPR21","protein_coding"
"ENSG00000165209.20","STRBP","protein_coding"
"ENSG00000148204.13","CRB2","protein_coding"
"ENSG00000119522.19","DENND1A","protein_coding"
"ENSG00000106689.11","LHX2","protein_coding"
"ENSG00000119408.18","NEK6","protein_coding"
"ENSG00000136930.14","PSMB7","protein_coding"
"ENSG00000180264.12","ADGRD2","protein_coding"
"ENSG00000136931.11","NR5A1","protein_coding"
"ENSG00000148200.18","NR6A1","protein_coding"
"ENSG00000185585.21","OLFML2A","protein_coding"
"ENSG00000136918.9","WDR38","protein_coding"
"ENSG00000136942.16","RPL35","protein_coding"
"ENSG00000136950.14","ARPC5L","protein_coding"
"ENSG00000136935.15","GOLGA1","protein_coding"
"ENSG00000173611.19","SCAI","protein_coding"
"ENSG00000119414.13","PPP6C","protein_coding"
"ENSG00000136933.18","RABEPK","protein_coding"
"ENSG00000044574.10","HSPA5","protein_coding"
"ENSG00000165219.24","GAPVD1","protein_coding"
"ENSG00000119487.18","MAPKAP1","protein_coding"
"ENSG00000167081.19","PBX3","protein_coding"
"ENSG00000196814.16","MVB12B","protein_coding"
"ENSG00000136944.19","LMX1B","protein_coding"
"ENSG00000169155.11","ZBTB43","protein_coding"
"ENSG00000177125.7","ZBTB34","protein_coding"
"ENSG00000136828.20","RALGPS1","protein_coding"
"ENSG00000136859.11","ANGPTL2","protein_coding"
"ENSG00000136895.19","GARNL3","protein_coding"
"ENSG00000136856.19","SLC2A8","protein_coding"
"ENSG00000196152.11","ZNF79","protein_coding"
"ENSG00000197958.14","RPL12","protein_coding"
"ENSG00000148356.16","LRSAM1","protein_coding"
"ENSG00000136830.13","NIBAN2","protein_coding"
"ENSG00000136854.27","STXBP1","protein_coding"
"ENSG00000187024.16","PTRH1","protein_coding"
"ENSG00000160401.15","CFAP157","protein_coding"
"ENSG00000167094.17","TTC16","protein_coding"
"ENSG00000160404.19","TOR2A","protein_coding"
"ENSG00000095370.21","SH2D3C","protein_coding"
"ENSG00000136807.14","CDK9","protein_coding"
"ENSG00000136877.17","FPGS","protein_coding"
"ENSG00000106991.16","ENG","protein_coding"
"ENSG00000106992.20","AK1","protein_coding"
"ENSG00000257524.6","ENSG00000257524","protein_coding"
"ENSG00000160408.17","ST6GALNAC6","protein_coding"
"ENSG00000136840.20","ST6GALNAC4","protein_coding"
"ENSG00000167103.12","PIP5KL1","protein_coding"
"ENSG00000136908.19","DPM2","protein_coding"
"ENSG00000167106.13","EEIG1","protein_coding"
"ENSG00000171169.9","NAIF1","protein_coding"
"ENSG00000148339.14","SLC25A25","protein_coding"
"ENSG00000148334.17","PTGES2","protein_coding"
"ENSG00000148346.13","LCN2","protein_coding"
"ENSG00000171159.5","BBLN","protein_coding"
"ENSG00000148337.23","CIZ1","protein_coding"
"ENSG00000106976.23","DNM1","protein_coding"
"ENSG00000167110.20","GOLGA2","protein_coding"
"ENSG00000175854.15","SWI5","protein_coding"
"ENSG00000167112.11","TRUB2","protein_coding"
"ENSG00000167113.12","COQ4","protein_coding"
"ENSG00000167114.14","SLC27A4","protein_coding"
"ENSG00000167118.12","URM1","protein_coding"
"ENSG00000167123.21","CERCAM","protein_coding"
"ENSG00000136811.17","ODF2","protein_coding"
"ENSG00000119392.17","GLE1","protein_coding"
"ENSG00000197694.20","SPTAN1","protein_coding"
"ENSG00000119333.13","DYNC2I2","protein_coding"
"ENSG00000119335.19","SET","protein_coding"
"ENSG00000160447.8","PKN3","protein_coding"
"ENSG00000160446.20","ZDHHC12","protein_coding"
"ENSG00000160445.12","ZER1","protein_coding"
"ENSG00000107021.18","TBC1D13","protein_coding"
"ENSG00000167136.8","ENDOG","protein_coding"
"ENSG00000198917.14","SPOUT1","protein_coding"
"ENSG00000286112.1","KYAT1","protein_coding"
"ENSG00000171097.15","KYAT1","protein_coding"
"ENSG00000136802.13","LRRC8A","protein_coding"
"ENSG00000175287.20","PHYHD1","protein_coding"
"ENSG00000251184.1","ENSG00000251184","protein_coding"
"ENSG00000175283.8","DOLK","protein_coding"
"ENSG00000095319.15","NUP188","protein_coding"
"ENSG00000148341.19","SH3GLB2","protein_coding"
"ENSG00000148343.20","MIGA2","protein_coding"
"ENSG00000167130.19","DOLPP1","protein_coding"
"ENSG00000095321.19","CRAT","protein_coding"
"ENSG00000119383.22","PTPA","protein_coding"
"ENSG00000235007.3","ENSG00000235007","protein_coding"
"ENSG00000188483.8","IER5L","protein_coding"
"ENSG00000148335.16","NTMT1","protein_coding"
"ENSG00000179058.8","C9orf50","protein_coding"
"ENSG00000148331.13","ASB6","protein_coding"
"ENSG00000167157.12","PRRX2","protein_coding"
"ENSG00000148344.11","PTGES","protein_coding"
"ENSG00000136816.17","TOR1B","protein_coding"
"ENSG00000136827.12","TOR1A","protein_coding"
"ENSG00000136819.16","C9orf78","protein_coding"
"ENSG00000136878.15","USP20","protein_coding"
"ENSG00000187239.20","FNBP1","protein_coding"
"ENSG00000148358.22","GPR107","protein_coding"
"ENSG00000107130.11","NCS1","protein_coding"
"ENSG00000148357.18","HMCN2","protein_coding"
"ENSG00000130707.19","ASS1","protein_coding"
"ENSG00000107164.18","FUBP3","protein_coding"
"ENSG00000130711.5","PRDM12","protein_coding"
"ENSG00000130713.18","EXOSC2","protein_coding"
"ENSG00000097007.21","ABL1","protein_coding"
"ENSG00000288570.1","ENSG00000288570","protein_coding"
"ENSG00000188710.3","QRFP","protein_coding"
"ENSG00000130720.14","FIBCD1","protein_coding"
"ENSG00000050555.20","LAMC3","protein_coding"
"ENSG00000126878.14","AIF1L","protein_coding"
"ENSG00000126883.20","NUP214","protein_coding"
"ENSG00000126882.14","FAM78A","protein_coding"
"ENSG00000160539.7","PLPP7","protein_coding"
"ENSG00000288701.1","PRRC2B","protein_coding"
"ENSG00000291303.1","ENSG00000291303","protein_coding"
"ENSG00000288841.1","ENSG00000288841","protein_coding"
"ENSG00000130714.20","POMT1","protein_coding"
"ENSG00000130717.14","UCK1","protein_coding"
"ENSG00000283526.4","PRRT1B","protein_coding"
"ENSG00000107263.20","RAPGEF1","protein_coding"
"ENSG00000160563.15","MED27","protein_coding"
"ENSG00000196358.13","NTNG2","protein_coding"
"ENSG00000107290.15","SETX","protein_coding"
"ENSG00000125482.14","TTF1","protein_coding"
"ENSG00000188523.10","CFAP77","protein_coding"
"ENSG00000125492.11","BARHL1","protein_coding"
"ENSG00000125485.19","DDX31","protein_coding"
"ENSG00000125484.13","GTF3C4","protein_coding"
"ENSG00000165695.11","AK8","protein_coding"
"ENSG00000165698.17","SPACA9","protein_coding"
"ENSG00000165699.17","TSC1","protein_coding"
"ENSG00000165702.16","GFI1B","protein_coding"
"ENSG00000148308.19","GTF3C5","protein_coding"
"ENSG00000170835.17","CEL","protein_coding"
"ENSG00000160271.17","RALGDS","protein_coding"
"ENSG00000285245.1","ENSG00000285245","protein_coding"
"ENSG00000148288.14","GBGT1","protein_coding"
"ENSG00000171102.17","OBP2B","protein_coding"
"ENSG00000175164.16","ABO","protein_coding"
"ENSG00000148296.8","SURF6","protein_coding"
"ENSG00000148297.17","MED22","protein_coding"
"ENSG00000148303.18","RPL7A","protein_coding"
"ENSG00000148290.11","SURF1","protein_coding"
"ENSG00000148291.11","SURF2","protein_coding"
"ENSG00000148248.15","SURF4","protein_coding"
"ENSG00000198870.8","STKLD1","protein_coding"
"ENSG00000148300.13","REXO4","protein_coding"
"ENSG00000160323.20","ADAMTS13","protein_coding"
"ENSG00000160325.16","CACFD1","protein_coding"
"ENSG00000160326.15","SLC2A6","protein_coding"
"ENSG00000187616.5","MYMK","protein_coding"
"ENSG00000197859.12","ADAMTSL2","protein_coding"
"ENSG00000196990.11","FAM163B","protein_coding"
"ENSG00000123454.13","DBH","protein_coding"
"ENSG00000123453.20","SARDH","protein_coding"
"ENSG00000160293.18","VAV2","protein_coding"
"ENSG00000235106.12","BRD3OS","protein_coding"
"ENSG00000169925.18","BRD3","protein_coding"
"ENSG00000196363.11","WDR5","protein_coding"
"ENSG00000186350.12","RXRA","protein_coding"
"ENSG00000130635.18","COL5A1","protein_coding"
"ENSG00000160339.17","FCN2","protein_coding"
"ENSG00000085265.13","FCN1","protein_coding"
"ENSG00000130558.21","OLFM1","protein_coding"
"ENSG00000196422.12","PPP1R26","protein_coding"
"ENSG00000160345.14","PIERCE1","protein_coding"
"ENSG00000122140.14","MRPS2","protein_coding"
"ENSG00000160349.10","LCN1","protein_coding"
"ENSG00000122136.15","OBP2A","protein_coding"
"ENSG00000122133.18","PAEP","protein_coding"
"ENSG00000236543.3","ENSG00000236543","protein_coding"
"ENSG00000204007.9","GLT6D1","protein_coding"
"ENSG00000148386.10","LCN9","protein_coding"
"ENSG00000165643.12","SOHLH1","protein_coding"
"ENSG00000107147.15","KCNT1","protein_coding"
"ENSG00000130559.19","CAMSAP1","protein_coding"
"ENSG00000130560.10","UBAC1","protein_coding"
"ENSG00000148411.9","NACC2","protein_coding"
"ENSG00000238227.9","TMEM250","protein_coding"
"ENSG00000107187.17","LHX3","protein_coding"
"ENSG00000165661.18","QSOX2","protein_coding"
"ENSG00000260220.7","CCDC187","protein_coding"
"ENSG00000160360.13","GPSM1","protein_coding"
"ENSG00000213221.6","DNLZ","protein_coding"
"ENSG00000289701.1","ENSG00000289701","protein_coding"
"ENSG00000187796.17","CARD9","protein_coding"
"ENSG00000165684.7","SNAPC4","protein_coding"
"ENSG00000165689.18","ENTR1","protein_coding"
"ENSG00000165688.15","PMPCA","protein_coding"
"ENSG00000148384.15","INPP5E","protein_coding"
"ENSG00000148396.20","SEC16A","protein_coding"
"ENSG00000148400.14","NOTCH1","protein_coding"
"ENSG00000172889.17","EGFL7","protein_coding"
"ENSG00000169692.15","AGPAT2","protein_coding"
"ENSG00000165716.12","DIPK1B","protein_coding"
"ENSG00000187922.15","LCN10","protein_coding"
"ENSG00000204003.8","ENSG00000204003","protein_coding"
"ENSG00000267206.7","LCN6","protein_coding"
"ENSG00000204001.11","LCN8","protein_coding"
"ENSG00000177984.7","LCN15","protein_coding"
"ENSG00000244187.9","TMEM141","protein_coding"
"ENSG00000272896.1","ENSG00000272896","protein_coding"
"ENSG00000213213.14","CCDC183","protein_coding"
"ENSG00000196642.20","RABL6","protein_coding"
"ENSG00000232434.4","AJM1","protein_coding"
"ENSG00000054148.19","PHPT1","protein_coding"
"ENSG00000177943.15","MAMDC4","protein_coding"
"ENSG00000107223.14","EDF1","protein_coding"
"ENSG00000127191.20","TRAF2","protein_coding"
"ENSG00000159069.15","FBXW5","protein_coding"
"ENSG00000176919.14","C8G","protein_coding"
"ENSG00000184925.13","LCN12","protein_coding"
"ENSG00000107317.14","PTGDS","protein_coding"
"ENSG00000284341.1","ENSG00000284341","protein_coding"
"ENSG00000214402.8","LCNL1","protein_coding"
"ENSG00000310560.2","PAXX","protein_coding"
"ENSG00000169583.14","CLIC3","protein_coding"
"ENSG00000107331.19","ABCA2","protein_coding"
"ENSG00000180549.9","FUT7","protein_coding"
"ENSG00000279073.3","ENSG00000279073","protein_coding"
"ENSG00000107281.11","NPDC1","protein_coding"
"ENSG00000054179.13","ENTPD2","protein_coding"
"ENSG00000186193.10","SAPCD2","protein_coding"
"ENSG00000197355.12","UAP1L1","protein_coding"
"ENSG00000177239.17","MAN1B1","protein_coding"
"ENSG00000176978.17","DPP7","protein_coding"
"ENSG00000176884.17","GRIN1","protein_coding"
"ENSG00000184709.7","LRRC26","protein_coding"
"ENSG00000261793.1","ENSG00000261793","protein_coding"
"ENSG00000185863.8","TMEM210","protein_coding"
"ENSG00000176248.10","ANAPC2","protein_coding"
"ENSG00000176101.13","SSNA1","protein_coding"
"ENSG00000176058.14","TPRN","protein_coding"
"ENSG00000187713.7","TMEM203","protein_coding"
"ENSG00000188566.16","NDOR1","protein_coding"
"ENSG00000284976.2","ENSG00000284976","protein_coding"
"ENSG00000212864.5","RNF208","protein_coding"
"ENSG00000197191.7","CYSRT1","protein_coding"
"ENSG00000233198.5","RNF224","protein_coding"
"ENSG00000198569.10","SLC34A3","protein_coding"
"ENSG00000188229.7","TUBB4B","protein_coding"
"ENSG00000188163.8","CIMIP2A","protein_coding"
"ENSG00000197768.12","STPG3","protein_coding"
"ENSG00000188986.9","NELFB","protein_coding"
"ENSG00000198113.4","TOR4A","protein_coding"
"ENSG00000198435.4","NRARP","protein_coding"
"ENSG00000187609.17","EXD3","protein_coding"
"ENSG00000188747.10","NOXA1","protein_coding"
"ENSG00000188833.11","ENTPD8","protein_coding"
"ENSG00000165802.24","NSMF","protein_coding"
"ENSG00000130653.17","PNPLA7","protein_coding"
"ENSG00000182154.8","MRPL41","protein_coding"
"ENSG00000148399.14","DPH7","protein_coding"
"ENSG00000165724.7","ZMYND19","protein_coding"
"ENSG00000197070.15","ARRDC1","protein_coding"
"ENSG00000181090.22","EHMT1","protein_coding"
"ENSG00000148408.16","CACNA1B","protein_coding"
"ENSG00000261456.6","TUBB8","protein_coding"
"ENSG00000015171.22","ZMYND11","protein_coding"
"ENSG00000151240.19","DIP2C","protein_coding"
"ENSG00000107929.17","LARP4B","protein_coding"
"ENSG00000107937.20","GTPBP4","protein_coding"
"ENSG00000148377.7","IDI2","protein_coding"
"ENSG00000067064.13","IDI1","protein_coding"
"ENSG00000047056.19","WDR37","protein_coding"
"ENSG00000185736.16","ADARB2","protein_coding"
"ENSG00000067057.20","PFKP","protein_coding"
"ENSG00000107959.18","PITRM1","protein_coding"
"ENSG00000067082.16","KLF6","protein_coding"
"ENSG00000165568.19","AKR1E2","protein_coding"
"ENSG00000187134.15","AKR1C1","protein_coding"
"ENSG00000151632.19","AKR1C2","protein_coding"
"ENSG00000196139.15","AKR1C3","protein_coding"
"ENSG00000264006.9","AKR1C8","protein_coding"
"ENSG00000198610.12","AKR1C4","protein_coding"
"ENSG00000178473.7","UCN3","protein_coding"
"ENSG00000178462.12","TUBAL3","protein_coding"
"ENSG00000173848.20","NET1","protein_coding"
"ENSG00000178372.8","CALML5","protein_coding"
"ENSG00000178363.5","CALML3","protein_coding"
"ENSG00000196372.14","ASB13","protein_coding"
"ENSG00000108021.23","TASOR2","protein_coding"
"ENSG00000057608.19","GDI2","protein_coding"
"ENSG00000134461.17","ANKRD16","protein_coding"
"ENSG00000134452.21","FBH1","protein_coding"
"ENSG00000134470.22","IL15RA","protein_coding"
"ENSG00000134460.19","IL2RA","protein_coding"
"ENSG00000134453.17","RBM17","protein_coding"
"ENSG00000170525.22","PFKFB3","protein_coding"
"ENSG00000065675.17","PRKCQ","protein_coding"
"ENSG00000198879.13","SFMBT2","protein_coding"
"ENSG00000123243.16","ITIH5","protein_coding"
"ENSG00000151655.20","ITIH2","protein_coding"
"ENSG00000151657.13","KIN","protein_coding"
"ENSG00000165629.21","ATP5F1C","protein_coding"
"ENSG00000165632.9","TAF3","protein_coding"
"ENSG00000107485.19","GATA3","protein_coding"
"ENSG00000048740.20","CELF2","protein_coding"
"ENSG00000148429.16","USP6NL","protein_coding"
"ENSG00000134463.16","ECHDC3","protein_coding"
"ENSG00000148426.14","PROSER2","protein_coding"
"ENSG00000151461.21","UPF2","protein_coding"
"ENSG00000181192.13","DHTKD1","protein_coding"
"ENSG00000065665.22","SEC61A2","protein_coding"
"ENSG00000165609.15","NUDT5","protein_coding"
"ENSG00000151465.15","CDC123","protein_coding"
"ENSG00000183049.14","CAMK1D","protein_coding"
"ENSG00000151468.12","CCDC3","protein_coding"
"ENSG00000123240.18","OPTN","protein_coding"
"ENSG00000065328.18","MCM10","protein_coding"
"ENSG00000165623.11","UCMA","protein_coding"
"ENSG00000107537.15","PHYH","protein_coding"
"ENSG00000086475.16","SEPHS1","protein_coding"
"ENSG00000165626.20","BEND7","protein_coding"
"ENSG00000165630.16","PRPF18","protein_coding"
"ENSG00000151474.23","FRMD4A","protein_coding"
"ENSG00000065809.14","FAM107B","protein_coding"
"ENSG00000185267.11","CDNF","protein_coding"
"ENSG00000284024.4","MSANTD7","protein_coding"
"ENSG00000187522.16","HSPA14","protein_coding"
"ENSG00000152455.17","SUV39H2","protein_coding"
"ENSG00000152457.20","DCLRE1C","protein_coding"
"ENSG00000197889.11","MEIG1","protein_coding"
"ENSG00000152463.16","OLAH","protein_coding"
"ENSG00000176244.7","ACBD7","protein_coding"
"ENSG00000152464.16","RPP38","protein_coding"
"ENSG00000152465.19","NMT2","protein_coding"
"ENSG00000148468.18","FAM171A1","protein_coding"
"ENSG00000077943.9","ITGA8","protein_coding"
"ENSG00000148481.15","MINDY3","protein_coding"
"ENSG00000165983.16","PTER","protein_coding"
"ENSG00000165985.12","C1QL3","protein_coding"
"ENSG00000148484.19","RSU1","protein_coding"
"ENSG00000107611.16","CUBN","protein_coding"
